step,size,vocab,accuracy 
2,2,100,4.885333e-01 
2,2,300,5.100000e-01 
2,2,500,4.906000e-01 
2,2,700,4.796667e-01 
2,2,900,4.671333e-01 
2,3,100,5.008000e-01 
2,3,300,5.285333e-01 
2,3,500,4.992667e-01 
2,3,700,5.116667e-01 
